blockGenerator,time
15_L2_UNIV15_miner_151,2022-05-04 18:44:11.681629
14_L2_UNIV14_miner_1413,2022-05-04 18:44:26.225449
15_L2_UNIV15_miner_152,2022-05-04 18:44:40.523119
15_L2_UNIV15_miner_152,2022-05-04 18:44:54.812926
15_L2_UNIV15_miner_152,2022-05-04 18:45:09.069808
15_L2_UNIV15_miner_152,2022-05-04 18:45:23.453750
15_L2_UNIV15_miner_152,2022-05-04 18:45:37.748088
15_L2_UNIV15_miner_152,2022-05-04 18:45:51.928034
15_L2_UNIV15_miner_152,2022-05-04 18:46:06.289445
15_L2_UNIV15_miner_152,2022-05-04 18:46:20.736936
14_L2_UNIV14_miner_1413,2022-05-04 18:46:35.149459
14_L2_UNIV14_miner_1413,2022-05-04 18:46:49.251679
14_L2_UNIV14_miner_1413,2022-05-04 18:47:03.713906
15_L2_UNIV15_miner_152,2022-05-04 18:47:18.122736
14_L2_UNIV14_miner_1413,2022-05-04 18:47:32.408136
14_L2_UNIV14_miner_1413,2022-05-04 18:47:46.844513
15_L2_UNIV15_miner_152,2022-05-04 18:48:01.006148
14_L2_UNIV14_miner_1413,2022-05-04 18:48:15.458427
15_L2_UNIV15_miner_151,2022-05-04 18:48:29.468043
15_L2_UNIV15_miner_152,2022-05-04 18:48:43.695427
15_L2_UNIV15_miner_152,2022-05-04 18:48:58.031935
blockNum,time,hosts,delta
17,2022-05-04 18:48:20.904627,10_L2_UNIV10_miner_1015,0 days 00:00:05.446200
18,2022-05-04 18:48:34.961294,10_L2_UNIV10_miner_1015,0 days 00:00:05.493251
19,2022-05-04 18:48:49.200265,10_L2_UNIV10_miner_1015,0 days 00:00:05.504838
0,2022-05-04 18:44:17.479434,10_L2_UNIV10_miner_1014,0 days 00:00:05.797805
1,2022-05-04 18:44:31.898180,10_L2_UNIV10_miner_1014,0 days 00:00:05.672731
2,2022-05-04 18:44:46.100481,10_L2_UNIV10_miner_1014,0 days 00:00:05.577362
3,2022-05-04 18:45:00.421601,10_L2_UNIV10_miner_1014,0 days 00:00:05.608675
4,2022-05-04 18:45:14.751691,10_L2_UNIV10_miner_1014,0 days 00:00:05.681883
5,2022-05-04 18:45:29.057836,10_L2_UNIV10_miner_1014,0 days 00:00:05.604086
6,2022-05-04 18:45:43.539535,10_L2_UNIV10_miner_1014,0 days 00:00:05.791447
7,2022-05-04 18:45:57.581202,10_L2_UNIV10_miner_1014,0 days 00:00:05.653168
8,2022-05-04 18:46:12.074245,10_L2_UNIV10_miner_1014,0 days 00:00:05.784800
9,2022-05-04 18:46:26.500950,10_L2_UNIV10_miner_1014,0 days 00:00:05.764014
10,2022-05-04 18:46:40.690444,10_L2_UNIV10_miner_1014,0 days 00:00:05.540985
11,2022-05-04 18:46:55.079625,10_L2_UNIV10_miner_1014,0 days 00:00:05.827946
12,2022-05-04 18:47:09.470137,10_L2_UNIV10_miner_1014,0 days 00:00:05.756231
13,2022-05-04 18:47:23.699210,10_L2_UNIV10_miner_1014,0 days 00:00:05.576474
14,2022-05-04 18:47:38.110058,10_L2_UNIV10_miner_1014,0 days 00:00:05.701922
15,2022-05-04 18:47:52.485927,10_L2_UNIV10_miner_1014,0 days 00:00:05.641414
16,2022-05-04 18:48:06.672062,10_L2_UNIV10_miner_1014,0 days 00:00:05.665914
17,2022-05-04 18:48:21.048709,10_L2_UNIV10_miner_1014,0 days 00:00:05.590282
18,2022-05-04 18:48:35.100405,10_L2_UNIV10_miner_1014,0 days 00:00:05.632362
19,2022-05-04 18:48:49.325923,10_L2_UNIV10_miner_1014,0 days 00:00:05.630496
0,2022-05-04 18:44:17.635708,10_L2_UNIV10_miner_1013,0 days 00:00:05.954079
1,2022-05-04 18:44:32.020772,10_L2_UNIV10_miner_1013,0 days 00:00:05.795323
2,2022-05-04 18:44:46.261015,10_L2_UNIV10_miner_1013,0 days 00:00:05.737896
3,2022-05-04 18:45:00.552293,10_L2_UNIV10_miner_1013,0 days 00:00:05.739367
4,2022-05-04 18:45:14.881171,10_L2_UNIV10_miner_1013,0 days 00:00:05.811363
5,2022-05-04 18:45:29.223963,10_L2_UNIV10_miner_1013,0 days 00:00:05.770213
6,2022-05-04 18:45:43.679898,10_L2_UNIV10_miner_1013,0 days 00:00:05.931810
7,2022-05-04 18:45:57.719591,10_L2_UNIV10_miner_1013,0 days 00:00:05.791557
8,2022-05-04 18:46:12.212085,10_L2_UNIV10_miner_1013,0 days 00:00:05.922640
9,2022-05-04 18:46:26.627334,10_L2_UNIV10_miner_1013,0 days 00:00:05.890398
10,2022-05-04 18:46:40.838737,10_L2_UNIV10_miner_1013,0 days 00:00:05.689278
11,2022-05-04 18:46:55.247236,10_L2_UNIV10_miner_1013,0 days 00:00:05.995557
12,2022-05-04 18:47:09.625139,10_L2_UNIV10_miner_1013,0 days 00:00:05.911233
13,2022-05-04 18:47:23.816948,10_L2_UNIV10_miner_1013,0 days 00:00:05.694212
14,2022-05-04 18:47:38.232071,10_L2_UNIV10_miner_1013,0 days 00:00:05.823935
15,2022-05-04 18:47:52.645596,10_L2_UNIV10_miner_1013,0 days 00:00:05.801083
16,2022-05-04 18:48:06.797905,10_L2_UNIV10_miner_1013,0 days 00:00:05.791757
17,2022-05-04 18:48:21.182532,10_L2_UNIV10_miner_1013,0 days 00:00:05.724105
18,2022-05-04 18:48:35.240454,10_L2_UNIV10_miner_1013,0 days 00:00:05.772411
19,2022-05-04 18:48:49.455074,10_L2_UNIV10_miner_1013,0 days 00:00:05.759647
0,2022-05-04 18:44:17.777963,10_L2_UNIV10_miner_1012,0 days 00:00:06.096334
1,2022-05-04 18:44:32.174820,10_L2_UNIV10_miner_1012,0 days 00:00:05.949371
2,2022-05-04 18:44:46.418018,10_L2_UNIV10_miner_1012,0 days 00:00:05.894899
3,2022-05-04 18:45:00.698023,10_L2_UNIV10_miner_1012,0 days 00:00:05.885097
4,2022-05-04 18:45:15.039235,10_L2_UNIV10_miner_1012,0 days 00:00:05.969427
5,2022-05-04 18:45:29.359402,10_L2_UNIV10_miner_1012,0 days 00:00:05.905652
6,2022-05-04 18:45:43.800740,10_L2_UNIV10_miner_1012,0 days 00:00:06.052652
7,2022-05-04 18:45:57.857313,10_L2_UNIV10_miner_1012,0 days 00:00:05.929279
8,2022-05-04 18:46:12.340395,10_L2_UNIV10_miner_1012,0 days 00:00:06.050950
9,2022-05-04 18:46:26.765948,10_L2_UNIV10_miner_1012,0 days 00:00:06.029012
10,2022-05-04 18:46:40.960829,10_L2_UNIV10_miner_1012,0 days 00:00:05.811370
11,2022-05-04 18:46:55.405013,10_L2_UNIV10_miner_1012,0 days 00:00:06.153334
12,2022-05-04 18:47:09.747927,10_L2_UNIV10_miner_1012,0 days 00:00:06.034021
13,2022-05-04 18:47:23.947381,10_L2_UNIV10_miner_1012,0 days 00:00:05.824645
14,2022-05-04 18:47:38.387847,10_L2_UNIV10_miner_1012,0 days 00:00:05.979711
15,2022-05-04 18:47:52.795030,10_L2_UNIV10_miner_1012,0 days 00:00:05.950517
16,2022-05-04 18:48:06.952088,10_L2_UNIV10_miner_1012,0 days 00:00:05.945940
17,2022-05-04 18:48:21.320912,10_L2_UNIV10_miner_1012,0 days 00:00:05.862485
18,2022-05-04 18:48:35.388468,10_L2_UNIV10_miner_1012,0 days 00:00:05.920425
19,2022-05-04 18:48:49.630157,10_L2_UNIV10_miner_1012,0 days 00:00:05.934730
0,2022-05-04 18:44:17.913286,10_L2_UNIV10_miner_1011,0 days 00:00:06.231657
1,2022-05-04 18:44:32.290634,10_L2_UNIV10_miner_1011,0 days 00:00:06.065185
2,2022-05-04 18:44:46.526725,10_L2_UNIV10_miner_1011,0 days 00:00:06.003606
3,2022-05-04 18:45:00.846034,10_L2_UNIV10_miner_1011,0 days 00:00:06.033108
4,2022-05-04 18:45:15.173935,10_L2_UNIV10_miner_1011,0 days 00:00:06.104127
5,2022-05-04 18:45:29.501681,10_L2_UNIV10_miner_1011,0 days 00:00:06.047931
6,2022-05-04 18:45:43.948989,10_L2_UNIV10_miner_1011,0 days 00:00:06.200901
7,2022-05-04 18:45:57.977970,10_L2_UNIV10_miner_1011,0 days 00:00:06.049936
8,2022-05-04 18:46:12.480695,10_L2_UNIV10_miner_1011,0 days 00:00:06.191250
9,2022-05-04 18:46:26.904962,10_L2_UNIV10_miner_1011,0 days 00:00:06.168026
10,2022-05-04 18:46:41.116537,10_L2_UNIV10_miner_1011,0 days 00:00:05.967078
11,2022-05-04 18:46:55.561219,10_L2_UNIV10_miner_1011,0 days 00:00:06.309540
12,2022-05-04 18:47:09.904660,10_L2_UNIV10_miner_1011,0 days 00:00:06.190754
13,2022-05-04 18:47:24.064455,10_L2_UNIV10_miner_1011,0 days 00:00:05.941719
14,2022-05-04 18:47:38.538952,10_L2_UNIV10_miner_1011,0 days 00:00:06.130816
15,2022-05-04 18:47:52.951948,10_L2_UNIV10_miner_1011,0 days 00:00:06.107435
16,2022-05-04 18:48:07.106045,10_L2_UNIV10_miner_1011,0 days 00:00:06.099897
17,2022-05-04 18:48:21.446763,10_L2_UNIV10_miner_1011,0 days 00:00:05.988336
18,2022-05-04 18:48:35.506989,10_L2_UNIV10_miner_1011,0 days 00:00:06.038946
19,2022-05-04 18:48:49.776837,10_L2_UNIV10_miner_1011,0 days 00:00:06.081410
0,2022-05-04 18:44:18.049579,10_L2_UNIV10_miner_1010,0 days 00:00:06.367950
1,2022-05-04 18:44:32.416361,10_L2_UNIV10_miner_1010,0 days 00:00:06.190912
2,2022-05-04 18:44:46.662941,10_L2_UNIV10_miner_1010,0 days 00:00:06.139822
3,2022-05-04 18:45:01.019364,10_L2_UNIV10_miner_1010,0 days 00:00:06.206438
4,2022-05-04 18:45:15.335021,10_L2_UNIV10_miner_1010,0 days 00:00:06.265213
5,2022-05-04 18:45:29.634096,10_L2_UNIV10_miner_1010,0 days 00:00:06.180346
6,2022-05-04 18:45:44.092558,10_L2_UNIV10_miner_1010,0 days 00:00:06.344470
7,2022-05-04 18:45:58.119276,10_L2_UNIV10_miner_1010,0 days 00:00:06.191242
8,2022-05-04 18:46:12.632144,10_L2_UNIV10_miner_1010,0 days 00:00:06.342699
9,2022-05-04 18:46:27.033930,10_L2_UNIV10_miner_1010,0 days 00:00:06.296994
10,2022-05-04 18:46:41.244157,10_L2_UNIV10_miner_1010,0 days 00:00:06.094698
11,2022-05-04 18:46:55.712098,10_L2_UNIV10_miner_1010,0 days 00:00:06.460419
12,2022-05-04 18:47:10.071029,10_L2_UNIV10_miner_1010,0 days 00:00:06.357123
13,2022-05-04 18:47:24.221164,10_L2_UNIV10_miner_1010,0 days 00:00:06.098428
14,2022-05-04 18:47:38.647800,10_L2_UNIV10_miner_1010,0 days 00:00:06.239664
15,2022-05-04 18:47:53.095261,10_L2_UNIV10_miner_1010,0 days 00:00:06.250748
16,2022-05-04 18:48:07.257660,10_L2_UNIV10_miner_1010,0 days 00:00:06.251512
17,2022-05-04 18:48:21.591917,10_L2_UNIV10_miner_1010,0 days 00:00:06.133490
18,2022-05-04 18:48:35.658208,10_L2_UNIV10_miner_1010,0 days 00:00:06.190165
19,2022-05-04 18:48:49.918662,10_L2_UNIV10_miner_1010,0 days 00:00:06.223235
0,2022-05-04 18:44:18.170844,10_L2_UNIV10_miner_109,0 days 00:00:06.489215
1,2022-05-04 18:44:32.555444,10_L2_UNIV10_miner_109,0 days 00:00:06.329995
2,2022-05-04 18:44:46.799595,10_L2_UNIV10_miner_109,0 days 00:00:06.276476
3,2022-05-04 18:45:01.124028,10_L2_UNIV10_miner_109,0 days 00:00:06.311102
4,2022-05-04 18:45:15.468130,10_L2_UNIV10_miner_109,0 days 00:00:06.398322
5,2022-05-04 18:45:29.799507,10_L2_UNIV10_miner_109,0 days 00:00:06.345757
6,2022-05-04 18:45:44.204917,10_L2_UNIV10_miner_109,0 days 00:00:06.456829
7,2022-05-04 18:45:58.245794,10_L2_UNIV10_miner_109,0 days 00:00:06.317760
8,2022-05-04 18:46:12.773788,10_L2_UNIV10_miner_109,0 days 00:00:06.484343
9,2022-05-04 18:46:27.182900,10_L2_UNIV10_miner_109,0 days 00:00:06.445964
10,2022-05-04 18:46:41.380547,10_L2_UNIV10_miner_109,0 days 00:00:06.231088
11,2022-05-04 18:46:55.853729,10_L2_UNIV10_miner_109,0 days 00:00:06.602050
12,2022-05-04 18:47:10.223244,10_L2_UNIV10_miner_109,0 days 00:00:06.509338
13,2022-05-04 18:47:24.360412,10_L2_UNIV10_miner_109,0 days 00:00:06.237676
14,2022-05-04 18:47:38.809299,10_L2_UNIV10_miner_109,0 days 00:00:06.401163
15,2022-05-04 18:47:53.236369,10_L2_UNIV10_miner_109,0 days 00:00:06.391856
16,2022-05-04 18:48:07.410457,10_L2_UNIV10_miner_109,0 days 00:00:06.404309
17,2022-05-04 18:48:21.734325,10_L2_UNIV10_miner_109,0 days 00:00:06.275898
18,2022-05-04 18:48:35.784165,10_L2_UNIV10_miner_109,0 days 00:00:06.316122
19,2022-05-04 18:48:50.065739,10_L2_UNIV10_miner_109,0 days 00:00:06.370312
0,2022-05-04 18:44:18.332454,10_L2_UNIV10_miner_108,0 days 00:00:06.650825
1,2022-05-04 18:44:32.704273,10_L2_UNIV10_miner_108,0 days 00:00:06.478824
2,2022-05-04 18:44:46.924931,10_L2_UNIV10_miner_108,0 days 00:00:06.401812
3,2022-05-04 18:45:01.248331,10_L2_UNIV10_miner_108,0 days 00:00:06.435405
4,2022-05-04 18:45:15.604612,10_L2_UNIV10_miner_108,0 days 00:00:06.534804
5,2022-05-04 18:45:29.923228,10_L2_UNIV10_miner_108,0 days 00:00:06.469478
6,2022-05-04 18:45:44.346090,10_L2_UNIV10_miner_108,0 days 00:00:06.598002
7,2022-05-04 18:45:58.394369,10_L2_UNIV10_miner_108,0 days 00:00:06.466335
8,2022-05-04 18:46:12.901728,10_L2_UNIV10_miner_108,0 days 00:00:06.612283
9,2022-05-04 18:46:27.331955,10_L2_UNIV10_miner_108,0 days 00:00:06.595019
10,2022-05-04 18:46:41.524155,10_L2_UNIV10_miner_108,0 days 00:00:06.374696
11,2022-05-04 18:46:55.975003,10_L2_UNIV10_miner_108,0 days 00:00:06.723324
12,2022-05-04 18:47:10.378423,10_L2_UNIV10_miner_108,0 days 00:00:06.664517
13,2022-05-04 18:47:24.492210,10_L2_UNIV10_miner_108,0 days 00:00:06.369474
14,2022-05-04 18:47:38.976243,10_L2_UNIV10_miner_108,0 days 00:00:06.568107
15,2022-05-04 18:47:53.360258,10_L2_UNIV10_miner_108,0 days 00:00:06.515745
16,2022-05-04 18:48:07.565335,10_L2_UNIV10_miner_108,0 days 00:00:06.559187
17,2022-05-04 18:48:21.871832,10_L2_UNIV10_miner_108,0 days 00:00:06.413405
18,2022-05-04 18:48:35.915210,10_L2_UNIV10_miner_108,0 days 00:00:06.447167
19,2022-05-04 18:48:50.185253,10_L2_UNIV10_miner_108,0 days 00:00:06.489826
0,2022-05-04 18:44:18.474468,10_L2_UNIV10_miner_107,0 days 00:00:06.792839
1,2022-05-04 18:44:32.862936,10_L2_UNIV10_miner_107,0 days 00:00:06.637487
2,2022-05-04 18:44:47.068260,10_L2_UNIV10_miner_107,0 days 00:00:06.545141
3,2022-05-04 18:45:01.393253,10_L2_UNIV10_miner_107,0 days 00:00:06.580327
4,2022-05-04 18:45:15.772694,10_L2_UNIV10_miner_107,0 days 00:00:06.702886
5,2022-05-04 18:45:30.085067,10_L2_UNIV10_miner_107,0 days 00:00:06.631317
6,2022-05-04 18:45:44.486102,10_L2_UNIV10_miner_107,0 days 00:00:06.738014
7,2022-05-04 18:45:58.545892,10_L2_UNIV10_miner_107,0 days 00:00:06.617858
8,2022-05-04 18:46:13.040824,10_L2_UNIV10_miner_107,0 days 00:00:06.751379
9,2022-05-04 18:46:27.478029,10_L2_UNIV10_miner_107,0 days 00:00:06.741093
10,2022-05-04 18:46:41.676108,10_L2_UNIV10_miner_107,0 days 00:00:06.526649
11,2022-05-04 18:46:56.124322,10_L2_UNIV10_miner_107,0 days 00:00:06.872643
12,2022-05-04 18:47:10.540959,10_L2_UNIV10_miner_107,0 days 00:00:06.827053
13,2022-05-04 18:47:24.655542,10_L2_UNIV10_miner_107,0 days 00:00:06.532806
14,2022-05-04 18:47:39.101011,10_L2_UNIV10_miner_107,0 days 00:00:06.692875
15,2022-05-04 18:47:53.499850,10_L2_UNIV10_miner_107,0 days 00:00:06.655337
16,2022-05-04 18:48:07.721581,10_L2_UNIV10_miner_107,0 days 00:00:06.715433
17,2022-05-04 18:48:22.024610,10_L2_UNIV10_miner_107,0 days 00:00:06.566183
18,2022-05-04 18:48:36.055784,10_L2_UNIV10_miner_107,0 days 00:00:06.587741
19,2022-05-04 18:48:50.330145,10_L2_UNIV10_miner_107,0 days 00:00:06.634718
0,2022-05-04 18:44:18.603857,10_L2_UNIV10_miner_106,0 days 00:00:06.922228
1,2022-05-04 18:44:33.016140,10_L2_UNIV10_miner_106,0 days 00:00:06.790691
2,2022-05-04 18:44:47.183902,10_L2_UNIV10_miner_106,0 days 00:00:06.660783
3,2022-05-04 18:45:01.550431,10_L2_UNIV10_miner_106,0 days 00:00:06.737505
4,2022-05-04 18:45:15.912943,10_L2_UNIV10_miner_106,0 days 00:00:06.843135
5,2022-05-04 18:45:30.247839,10_L2_UNIV10_miner_106,0 days 00:00:06.794089
6,2022-05-04 18:45:44.640976,10_L2_UNIV10_miner_106,0 days 00:00:06.892888
7,2022-05-04 18:45:58.670899,10_L2_UNIV10_miner_106,0 days 00:00:06.742865
8,2022-05-04 18:46:13.181623,10_L2_UNIV10_miner_106,0 days 00:00:06.892178
9,2022-05-04 18:46:27.613057,10_L2_UNIV10_miner_106,0 days 00:00:06.876121
10,2022-05-04 18:46:41.829085,10_L2_UNIV10_miner_106,0 days 00:00:06.679626
11,2022-05-04 18:46:56.266773,10_L2_UNIV10_miner_106,0 days 00:00:07.015094
12,2022-05-04 18:47:10.668065,10_L2_UNIV10_miner_106,0 days 00:00:06.954159
13,2022-05-04 18:47:24.824711,10_L2_UNIV10_miner_106,0 days 00:00:06.701975
14,2022-05-04 18:47:39.229385,10_L2_UNIV10_miner_106,0 days 00:00:06.821249
15,2022-05-04 18:47:53.642033,10_L2_UNIV10_miner_106,0 days 00:00:06.797520
16,2022-05-04 18:48:07.868066,10_L2_UNIV10_miner_106,0 days 00:00:06.861918
17,2022-05-04 18:48:22.162628,10_L2_UNIV10_miner_106,0 days 00:00:06.704201
18,2022-05-04 18:48:36.187428,10_L2_UNIV10_miner_106,0 days 00:00:06.719385
19,2022-05-04 18:48:50.462555,10_L2_UNIV10_miner_106,0 days 00:00:06.767128
0,2022-05-04 18:44:18.754823,10_L2_UNIV10_miner_105,0 days 00:00:07.073194
1,2022-05-04 18:44:33.165570,10_L2_UNIV10_miner_105,0 days 00:00:06.940121
2,2022-05-04 18:44:47.333467,10_L2_UNIV10_miner_105,0 days 00:00:06.810348
3,2022-05-04 18:45:01.707497,10_L2_UNIV10_miner_105,0 days 00:00:06.894571
4,2022-05-04 18:45:16.039147,10_L2_UNIV10_miner_105,0 days 00:00:06.969339
5,2022-05-04 18:45:30.362146,10_L2_UNIV10_miner_105,0 days 00:00:06.908396
6,2022-05-04 18:45:44.796595,10_L2_UNIV10_miner_105,0 days 00:00:07.048507
7,2022-05-04 18:45:58.796442,10_L2_UNIV10_miner_105,0 days 00:00:06.868408
8,2022-05-04 18:46:13.321813,10_L2_UNIV10_miner_105,0 days 00:00:07.032368
9,2022-05-04 18:46:27.756915,10_L2_UNIV10_miner_105,0 days 00:00:07.019979
10,2022-05-04 18:46:41.949892,10_L2_UNIV10_miner_105,0 days 00:00:06.800433
11,2022-05-04 18:46:56.409861,10_L2_UNIV10_miner_105,0 days 00:00:07.158182
12,2022-05-04 18:47:10.806422,10_L2_UNIV10_miner_105,0 days 00:00:07.092516
13,2022-05-04 18:47:24.975095,10_L2_UNIV10_miner_105,0 days 00:00:06.852359
14,2022-05-04 18:47:39.384462,10_L2_UNIV10_miner_105,0 days 00:00:06.976326
15,2022-05-04 18:47:53.756761,10_L2_UNIV10_miner_105,0 days 00:00:06.912248
16,2022-05-04 18:48:08.019914,10_L2_UNIV10_miner_105,0 days 00:00:07.013766
17,2022-05-04 18:48:22.321666,10_L2_UNIV10_miner_105,0 days 00:00:06.863239
18,2022-05-04 18:48:36.319684,10_L2_UNIV10_miner_105,0 days 00:00:06.851641
19,2022-05-04 18:48:50.574915,10_L2_UNIV10_miner_105,0 days 00:00:06.879488
0,2022-05-04 18:44:18.880798,10_L2_UNIV10_miner_104,0 days 00:00:07.199169
1,2022-05-04 18:44:33.312264,10_L2_UNIV10_miner_104,0 days 00:00:07.086815
2,2022-05-04 18:44:47.485668,10_L2_UNIV10_miner_104,0 days 00:00:06.962549
3,2022-05-04 18:45:01.867015,10_L2_UNIV10_miner_104,0 days 00:00:07.054089
4,2022-05-04 18:45:16.160390,10_L2_UNIV10_miner_104,0 days 00:00:07.090582
5,2022-05-04 18:45:30.520904,10_L2_UNIV10_miner_104,0 days 00:00:07.067154
6,2022-05-04 18:45:44.930575,10_L2_UNIV10_miner_104,0 days 00:00:07.182487
7,2022-05-04 18:45:58.956355,10_L2_UNIV10_miner_104,0 days 00:00:07.028321
8,2022-05-04 18:46:13.479691,10_L2_UNIV10_miner_104,0 days 00:00:07.190246
9,2022-05-04 18:46:27.873470,10_L2_UNIV10_miner_104,0 days 00:00:07.136534
10,2022-05-04 18:46:42.104814,10_L2_UNIV10_miner_104,0 days 00:00:06.955355
11,2022-05-04 18:46:56.554219,10_L2_UNIV10_miner_104,0 days 00:00:07.302540
12,2022-05-04 18:47:10.965899,10_L2_UNIV10_miner_104,0 days 00:00:07.251993
13,2022-05-04 18:47:25.106618,10_L2_UNIV10_miner_104,0 days 00:00:06.983882
14,2022-05-04 18:47:39.558717,10_L2_UNIV10_miner_104,0 days 00:00:07.150581
15,2022-05-04 18:47:53.901158,10_L2_UNIV10_miner_104,0 days 00:00:07.056645
16,2022-05-04 18:48:08.177808,10_L2_UNIV10_miner_104,0 days 00:00:07.171660
17,2022-05-04 18:48:22.472343,10_L2_UNIV10_miner_104,0 days 00:00:07.013916
18,2022-05-04 18:48:36.469092,10_L2_UNIV10_miner_104,0 days 00:00:07.001049
19,2022-05-04 18:48:50.742845,10_L2_UNIV10_miner_104,0 days 00:00:07.047418
0,2022-05-04 18:44:19.018583,10_L2_UNIV10_miner_103,0 days 00:00:07.336954
1,2022-05-04 18:44:33.466375,10_L2_UNIV10_miner_103,0 days 00:00:07.240926
2,2022-05-04 18:44:47.637538,10_L2_UNIV10_miner_103,0 days 00:00:07.114419
3,2022-05-04 18:45:02.022631,10_L2_UNIV10_miner_103,0 days 00:00:07.209705
4,2022-05-04 18:45:16.306448,10_L2_UNIV10_miner_103,0 days 00:00:07.236640
5,2022-05-04 18:45:30.678020,10_L2_UNIV10_miner_103,0 days 00:00:07.224270
6,2022-05-04 18:45:45.094986,10_L2_UNIV10_miner_103,0 days 00:00:07.346898
7,2022-05-04 18:45:59.107333,10_L2_UNIV10_miner_103,0 days 00:00:07.179299
8,2022-05-04 18:46:13.628823,10_L2_UNIV10_miner_103,0 days 00:00:07.339378
9,2022-05-04 18:46:28.022659,10_L2_UNIV10_miner_103,0 days 00:00:07.285723
10,2022-05-04 18:46:42.244348,10_L2_UNIV10_miner_103,0 days 00:00:07.094889
11,2022-05-04 18:46:56.701598,10_L2_UNIV10_miner_103,0 days 00:00:07.449919
12,2022-05-04 18:47:11.122412,10_L2_UNIV10_miner_103,0 days 00:00:07.408506
13,2022-05-04 18:47:25.225789,10_L2_UNIV10_miner_103,0 days 00:00:07.103053
14,2022-05-04 18:47:39.720465,10_L2_UNIV10_miner_103,0 days 00:00:07.312329
15,2022-05-04 18:47:54.051154,10_L2_UNIV10_miner_103,0 days 00:00:07.206641
16,2022-05-04 18:48:08.312686,10_L2_UNIV10_miner_103,0 days 00:00:07.306538
17,2022-05-04 18:48:22.623366,10_L2_UNIV10_miner_103,0 days 00:00:07.164939
18,2022-05-04 18:48:36.607308,10_L2_UNIV10_miner_103,0 days 00:00:07.139265
19,2022-05-04 18:48:50.907600,10_L2_UNIV10_miner_103,0 days 00:00:07.212173
0,2022-05-04 18:44:19.172439,10_L2_UNIV10_miner_102,0 days 00:00:07.490810
1,2022-05-04 18:44:33.591893,10_L2_UNIV10_miner_102,0 days 00:00:07.366444
2,2022-05-04 18:44:47.784102,10_L2_UNIV10_miner_102,0 days 00:00:07.260983
3,2022-05-04 18:45:02.167385,10_L2_UNIV10_miner_102,0 days 00:00:07.354459
4,2022-05-04 18:45:16.459964,10_L2_UNIV10_miner_102,0 days 00:00:07.390156
5,2022-05-04 18:45:30.820929,10_L2_UNIV10_miner_102,0 days 00:00:07.367179
6,2022-05-04 18:45:45.224768,10_L2_UNIV10_miner_102,0 days 00:00:07.476680
7,2022-05-04 18:45:59.245290,10_L2_UNIV10_miner_102,0 days 00:00:07.317256
8,2022-05-04 18:46:13.772203,10_L2_UNIV10_miner_102,0 days 00:00:07.482758
9,2022-05-04 18:46:28.155961,10_L2_UNIV10_miner_102,0 days 00:00:07.419025
10,2022-05-04 18:46:42.363344,10_L2_UNIV10_miner_102,0 days 00:00:07.213885
11,2022-05-04 18:46:56.823142,10_L2_UNIV10_miner_102,0 days 00:00:07.571463
12,2022-05-04 18:47:11.234423,10_L2_UNIV10_miner_102,0 days 00:00:07.520517
13,2022-05-04 18:47:25.354124,10_L2_UNIV10_miner_102,0 days 00:00:07.231388
14,2022-05-04 18:47:39.865619,10_L2_UNIV10_miner_102,0 days 00:00:07.457483
15,2022-05-04 18:47:54.201421,10_L2_UNIV10_miner_102,0 days 00:00:07.356908
16,2022-05-04 18:48:08.465108,10_L2_UNIV10_miner_102,0 days 00:00:07.458960
17,2022-05-04 18:48:22.747228,10_L2_UNIV10_miner_102,0 days 00:00:07.288801
18,2022-05-04 18:48:36.770115,10_L2_UNIV10_miner_102,0 days 00:00:07.302072
19,2022-05-04 18:48:51.052347,10_L2_UNIV10_miner_102,0 days 00:00:07.356920
0,2022-05-04 18:44:19.308898,10_L2_UNIV10_miner_101,0 days 00:00:07.627269
1,2022-05-04 18:44:33.753210,10_L2_UNIV10_miner_101,0 days 00:00:07.527761
2,2022-05-04 18:44:47.938308,10_L2_UNIV10_miner_101,0 days 00:00:07.415189
3,2022-05-04 18:45:02.325480,10_L2_UNIV10_miner_101,0 days 00:00:07.512554
4,2022-05-04 18:45:16.610115,10_L2_UNIV10_miner_101,0 days 00:00:07.540307
5,2022-05-04 18:45:30.957018,10_L2_UNIV10_miner_101,0 days 00:00:07.503268
6,2022-05-04 18:45:45.358998,10_L2_UNIV10_miner_101,0 days 00:00:07.610910
7,2022-05-04 18:45:59.370502,10_L2_UNIV10_miner_101,0 days 00:00:07.442468
8,2022-05-04 18:46:13.918728,10_L2_UNIV10_miner_101,0 days 00:00:07.629283
9,2022-05-04 18:46:28.295976,10_L2_UNIV10_miner_101,0 days 00:00:07.559040
10,2022-05-04 18:46:42.507731,10_L2_UNIV10_miner_101,0 days 00:00:07.358272
11,2022-05-04 18:46:56.949845,10_L2_UNIV10_miner_101,0 days 00:00:07.698166
12,2022-05-04 18:47:11.389612,10_L2_UNIV10_miner_101,0 days 00:00:07.675706
13,2022-05-04 18:47:25.507249,10_L2_UNIV10_miner_101,0 days 00:00:07.384513
14,2022-05-04 18:47:40.007371,10_L2_UNIV10_miner_101,0 days 00:00:07.599235
15,2022-05-04 18:47:54.314082,10_L2_UNIV10_miner_101,0 days 00:00:07.469569
16,2022-05-04 18:48:08.583904,10_L2_UNIV10_miner_101,0 days 00:00:07.577756
