blockGenerator,time
15_L2_UNIV15_miner_152,2022-05-04 21:57:55.549553
15_L2_UNIV15_miner_152,2022-05-04 21:58:09.822869
15_L2_UNIV15_miner_152,2022-05-04 21:58:23.942925
15_L2_UNIV15_miner_152,2022-05-04 21:58:38.146810
15_L2_UNIV15_miner_152,2022-05-04 21:58:52.623789
15_L2_UNIV15_miner_152,2022-05-04 21:59:06.771547
15_L2_UNIV15_miner_151,2022-05-04 21:59:21.207461
15_L2_UNIV15_miner_152,2022-05-04 21:59:35.883871
15_L2_UNIV15_miner_152,2022-05-04 21:59:50.391522
15_L2_UNIV15_miner_151,2022-05-04 22:00:04.849240
15_L2_UNIV15_miner_152,2022-05-04 22:00:19.169325
15_L2_UNIV15_miner_152,2022-05-04 22:00:33.617290
15_L2_UNIV15_miner_152,2022-05-04 22:00:48.116994
15_L2_UNIV15_miner_152,2022-05-04 22:01:02.445304
15_L2_UNIV15_miner_151,2022-05-04 22:01:16.667940
15_L2_UNIV15_miner_151,2022-05-04 22:01:31.075559
15_L2_UNIV15_miner_152,2022-05-04 22:01:45.479959
15_L2_UNIV15_miner_152,2022-05-04 22:02:00.085218
15_L2_UNIV15_miner_151,2022-05-04 22:02:14.485764
15_L2_UNIV15_miner_152,2022-05-04 22:02:28.880588
15_L2_UNIV15_miner_152,2022-05-04 22:02:43.185499
blockNum,time,hosts,delta
1,2022-05-04 21:58:17.412411,9_L2_UNIV9_miner_92,0 days 00:00:07.589542
2,2022-05-04 21:58:31.584002,9_L2_UNIV9_miner_92,0 days 00:00:07.641077
3,2022-05-04 21:58:45.901711,9_L2_UNIV9_miner_92,0 days 00:00:07.754901
4,2022-05-04 21:59:00.149143,9_L2_UNIV9_miner_92,0 days 00:00:07.525354
5,2022-05-04 21:59:14.510632,9_L2_UNIV9_miner_92,0 days 00:00:07.739085
6,2022-05-04 21:59:28.938889,9_L2_UNIV9_miner_92,0 days 00:00:07.731428
7,2022-05-04 21:59:43.659848,9_L2_UNIV9_miner_92,0 days 00:00:07.775977
8,2022-05-04 21:59:58.032696,9_L2_UNIV9_miner_92,0 days 00:00:07.641174
9,2022-05-04 22:00:12.482260,9_L2_UNIV9_miner_92,0 days 00:00:07.633020
10,2022-05-04 22:00:26.820360,9_L2_UNIV9_miner_92,0 days 00:00:07.651035
11,2022-05-04 22:00:41.364938,9_L2_UNIV9_miner_92,0 days 00:00:07.747648
12,2022-05-04 22:00:55.727304,9_L2_UNIV9_miner_92,0 days 00:00:07.610310
13,2022-05-04 22:01:10.079854,9_L2_UNIV9_miner_92,0 days 00:00:07.634550
14,2022-05-04 22:01:24.483352,9_L2_UNIV9_miner_92,0 days 00:00:07.815412
15,2022-05-04 22:01:38.865829,9_L2_UNIV9_miner_92,0 days 00:00:07.790270
16,2022-05-04 22:01:53.183942,9_L2_UNIV9_miner_92,0 days 00:00:07.703983
17,2022-05-04 22:02:07.769687,9_L2_UNIV9_miner_92,0 days 00:00:07.684469
18,2022-05-04 22:02:22.236085,9_L2_UNIV9_miner_92,0 days 00:00:07.750321
19,2022-05-04 22:02:36.579551,9_L2_UNIV9_miner_92,0 days 00:00:07.698963
0,2022-05-04 21:58:03.334757,9_L2_UNIV9_miner_91,0 days 00:00:07.785204
1,2022-05-04 21:58:17.571213,9_L2_UNIV9_miner_91,0 days 00:00:07.748344
2,2022-05-04 21:58:31.713049,9_L2_UNIV9_miner_91,0 days 00:00:07.770124
3,2022-05-04 21:58:46.044569,9_L2_UNIV9_miner_91,0 days 00:00:07.897759
4,2022-05-04 21:59:00.281724,9_L2_UNIV9_miner_91,0 days 00:00:07.657935
5,2022-05-04 21:59:14.640445,9_L2_UNIV9_miner_91,0 days 00:00:07.868898
6,2022-05-04 21:59:29.094815,9_L2_UNIV9_miner_91,0 days 00:00:07.887354
7,2022-05-04 21:59:43.812935,9_L2_UNIV9_miner_91,0 days 00:00:07.929064
8,2022-05-04 21:59:58.150564,9_L2_UNIV9_miner_91,0 days 00:00:07.759042
9,2022-05-04 22:00:12.629409,9_L2_UNIV9_miner_91,0 days 00:00:07.780169
10,2022-05-04 22:00:26.980025,9_L2_UNIV9_miner_91,0 days 00:00:07.810700
11,2022-05-04 22:00:41.505563,9_L2_UNIV9_miner_91,0 days 00:00:07.888273
12,2022-05-04 22:00:55.854008,9_L2_UNIV9_miner_91,0 days 00:00:07.737014
13,2022-05-04 22:01:10.243339,9_L2_UNIV9_miner_91,0 days 00:00:07.798035
14,2022-05-04 22:01:24.613336,9_L2_UNIV9_miner_91,0 days 00:00:07.945396
15,2022-05-04 22:01:38.982074,9_L2_UNIV9_miner_91,0 days 00:00:07.906515
16,2022-05-04 22:01:53.307799,9_L2_UNIV9_miner_91,0 days 00:00:07.827840
17,2022-05-04 22:02:07.901228,9_L2_UNIV9_miner_91,0 days 00:00:07.816010
18,2022-05-04 22:02:22.354961,9_L2_UNIV9_miner_91,0 days 00:00:07.869197
19,2022-05-04 22:02:36.715292,9_L2_UNIV9_miner_91,0 days 00:00:07.834704
0,2022-05-04 21:58:03.487798,8_L2_UNIV8_miner_83,0 days 00:00:07.938245
1,2022-05-04 21:58:17.699088,8_L2_UNIV8_miner_83,0 days 00:00:07.876219
2,2022-05-04 21:58:31.876051,8_L2_UNIV8_miner_83,0 days 00:00:07.933126
3,2022-05-04 21:58:46.196088,8_L2_UNIV8_miner_83,0 days 00:00:08.049278
4,2022-05-04 21:59:00.440818,8_L2_UNIV8_miner_83,0 days 00:00:07.817029
5,2022-05-04 21:59:14.780666,8_L2_UNIV8_miner_83,0 days 00:00:08.009119
6,2022-05-04 21:59:29.244822,8_L2_UNIV8_miner_83,0 days 00:00:08.037361
7,2022-05-04 21:59:43.976182,8_L2_UNIV8_miner_83,0 days 00:00:08.092311
8,2022-05-04 21:59:58.304013,8_L2_UNIV8_miner_83,0 days 00:00:07.912491
9,2022-05-04 22:00:12.761730,8_L2_UNIV8_miner_83,0 days 00:00:07.912490
10,2022-05-04 22:00:27.132550,8_L2_UNIV8_miner_83,0 days 00:00:07.963225
11,2022-05-04 22:00:41.643457,8_L2_UNIV8_miner_83,0 days 00:00:08.026167
12,2022-05-04 22:00:56.004954,8_L2_UNIV8_miner_83,0 days 00:00:07.887960
13,2022-05-04 22:01:10.367287,8_L2_UNIV8_miner_83,0 days 00:00:07.921983
14,2022-05-04 22:01:24.758795,8_L2_UNIV8_miner_83,0 days 00:00:08.090855
15,2022-05-04 22:01:39.135211,8_L2_UNIV8_miner_83,0 days 00:00:08.059652
16,2022-05-04 22:01:53.470174,8_L2_UNIV8_miner_83,0 days 00:00:07.990215
17,2022-05-04 22:02:08.060314,8_L2_UNIV8_miner_83,0 days 00:00:07.975096
18,2022-05-04 22:02:22.479761,8_L2_UNIV8_miner_83,0 days 00:00:07.993997
19,2022-05-04 22:02:36.864240,8_L2_UNIV8_miner_83,0 days 00:00:07.983652
0,2022-05-04 21:58:03.625255,8_L2_UNIV8_miner_82,0 days 00:00:08.075702
1,2022-05-04 21:58:17.839998,8_L2_UNIV8_miner_82,0 days 00:00:08.017129
2,2022-05-04 21:58:32.006972,8_L2_UNIV8_miner_82,0 days 00:00:08.064047
3,2022-05-04 21:58:46.340548,8_L2_UNIV8_miner_82,0 days 00:00:08.193738
4,2022-05-04 21:59:00.586213,8_L2_UNIV8_miner_82,0 days 00:00:07.962424
5,2022-05-04 21:59:14.911020,8_L2_UNIV8_miner_82,0 days 00:00:08.139473
6,2022-05-04 21:59:29.384370,8_L2_UNIV8_miner_82,0 days 00:00:08.176909
7,2022-05-04 21:59:44.103278,8_L2_UNIV8_miner_82,0 days 00:00:08.219407
8,2022-05-04 21:59:58.440243,8_L2_UNIV8_miner_82,0 days 00:00:08.048721
9,2022-05-04 22:00:12.895255,8_L2_UNIV8_miner_82,0 days 00:00:08.046015
10,2022-05-04 22:00:27.277022,8_L2_UNIV8_miner_82,0 days 00:00:08.107697
11,2022-05-04 22:00:41.797583,8_L2_UNIV8_miner_82,0 days 00:00:08.180293
12,2022-05-04 22:00:56.152036,8_L2_UNIV8_miner_82,0 days 00:00:08.035042
13,2022-05-04 22:01:10.520204,8_L2_UNIV8_miner_82,0 days 00:00:08.074900
14,2022-05-04 22:01:24.908079,8_L2_UNIV8_miner_82,0 days 00:00:08.240139
15,2022-05-04 22:01:39.282402,8_L2_UNIV8_miner_82,0 days 00:00:08.206843
16,2022-05-04 22:01:53.633030,8_L2_UNIV8_miner_82,0 days 00:00:08.153071
17,2022-05-04 22:02:08.173276,8_L2_UNIV8_miner_82,0 days 00:00:08.088058
18,2022-05-04 22:02:22.614687,8_L2_UNIV8_miner_82,0 days 00:00:08.128923
19,2022-05-04 22:02:36.995765,8_L2_UNIV8_miner_82,0 days 00:00:08.115177
0,2022-05-04 21:58:03.753884,8_L2_UNIV8_miner_81,0 days 00:00:08.204331
1,2022-05-04 21:58:17.981656,8_L2_UNIV8_miner_81,0 days 00:00:08.158787
2,2022-05-04 21:58:32.161914,8_L2_UNIV8_miner_81,0 days 00:00:08.218989
3,2022-05-04 21:58:46.503762,8_L2_UNIV8_miner_81,0 days 00:00:08.356952
4,2022-05-04 21:59:00.738054,8_L2_UNIV8_miner_81,0 days 00:00:08.114265
5,2022-05-04 21:59:15.057780,8_L2_UNIV8_miner_81,0 days 00:00:08.286233
6,2022-05-04 21:59:29.533651,8_L2_UNIV8_miner_81,0 days 00:00:08.326190
7,2022-05-04 21:59:44.256161,8_L2_UNIV8_miner_81,0 days 00:00:08.372290
8,2022-05-04 21:59:58.589970,8_L2_UNIV8_miner_81,0 days 00:00:08.198448
9,2022-05-04 22:00:13.050556,8_L2_UNIV8_miner_81,0 days 00:00:08.201316
10,2022-05-04 22:00:27.415082,8_L2_UNIV8_miner_81,0 days 00:00:08.245757
11,2022-05-04 22:00:41.925057,8_L2_UNIV8_miner_81,0 days 00:00:08.307767
12,2022-05-04 22:00:56.301070,8_L2_UNIV8_miner_81,0 days 00:00:08.184076
13,2022-05-04 22:01:10.682778,8_L2_UNIV8_miner_81,0 days 00:00:08.237474
14,2022-05-04 22:01:25.029124,8_L2_UNIV8_miner_81,0 days 00:00:08.361184
15,2022-05-04 22:01:39.426552,8_L2_UNIV8_miner_81,0 days 00:00:08.350993
16,2022-05-04 22:01:53.779421,8_L2_UNIV8_miner_81,0 days 00:00:08.299462
17,2022-05-04 22:02:08.320864,8_L2_UNIV8_miner_81,0 days 00:00:08.235646
18,2022-05-04 22:02:22.754208,8_L2_UNIV8_miner_81,0 days 00:00:08.268444
19,2022-05-04 22:02:37.160429,8_L2_UNIV8_miner_81,0 days 00:00:08.279841
0,2022-05-04 21:58:03.861122,7_L2_UNIV7_miner_74,0 days 00:00:08.311569
1,2022-05-04 21:58:18.100476,7_L2_UNIV7_miner_74,0 days 00:00:08.277607
2,2022-05-04 21:58:32.297677,7_L2_UNIV7_miner_74,0 days 00:00:08.354752
3,2022-05-04 21:58:46.649468,7_L2_UNIV7_miner_74,0 days 00:00:08.502658
4,2022-05-04 21:59:00.889303,7_L2_UNIV7_miner_74,0 days 00:00:08.265514
5,2022-05-04 21:59:15.212791,7_L2_UNIV7_miner_74,0 days 00:00:08.441244
6,2022-05-04 21:59:29.701450,7_L2_UNIV7_miner_74,0 days 00:00:08.493989
7,2022-05-04 21:59:44.401839,7_L2_UNIV7_miner_74,0 days 00:00:08.517968
8,2022-05-04 21:59:58.710498,7_L2_UNIV7_miner_74,0 days 00:00:08.318976
9,2022-05-04 22:00:13.211995,7_L2_UNIV7_miner_74,0 days 00:00:08.362755
10,2022-05-04 22:00:27.557811,7_L2_UNIV7_miner_74,0 days 00:00:08.388486
11,2022-05-04 22:00:42.051260,7_L2_UNIV7_miner_74,0 days 00:00:08.433970
12,2022-05-04 22:00:56.428297,7_L2_UNIV7_miner_74,0 days 00:00:08.311303
13,2022-05-04 22:01:10.822950,7_L2_UNIV7_miner_74,0 days 00:00:08.377646
14,2022-05-04 22:01:25.164035,7_L2_UNIV7_miner_74,0 days 00:00:08.496095
15,2022-05-04 22:01:39.553699,7_L2_UNIV7_miner_74,0 days 00:00:08.478140
16,2022-05-04 22:01:53.942901,7_L2_UNIV7_miner_74,0 days 00:00:08.462942
17,2022-05-04 22:02:08.463453,7_L2_UNIV7_miner_74,0 days 00:00:08.378235
18,2022-05-04 22:02:22.906846,7_L2_UNIV7_miner_74,0 days 00:00:08.421082
19,2022-05-04 22:02:37.296084,7_L2_UNIV7_miner_74,0 days 00:00:08.415496
0,2022-05-04 21:58:03.982944,7_L2_UNIV7_miner_73,0 days 00:00:08.433391
1,2022-05-04 21:58:18.245996,7_L2_UNIV7_miner_73,0 days 00:00:08.423127
2,2022-05-04 21:58:32.453223,7_L2_UNIV7_miner_73,0 days 00:00:08.510298
3,2022-05-04 21:58:46.806001,7_L2_UNIV7_miner_73,0 days 00:00:08.659191
4,2022-05-04 21:59:01.003218,7_L2_UNIV7_miner_73,0 days 00:00:08.379429
5,2022-05-04 21:59:15.359434,7_L2_UNIV7_miner_73,0 days 00:00:08.587887
6,2022-05-04 21:59:29.860972,7_L2_UNIV7_miner_73,0 days 00:00:08.653511
7,2022-05-04 21:59:44.561393,7_L2_UNIV7_miner_73,0 days 00:00:08.677522
8,2022-05-04 21:59:58.862696,7_L2_UNIV7_miner_73,0 days 00:00:08.471174
9,2022-05-04 22:00:13.372703,7_L2_UNIV7_miner_73,0 days 00:00:08.523463
10,2022-05-04 22:00:27.710552,7_L2_UNIV7_miner_73,0 days 00:00:08.541227
11,2022-05-04 22:00:42.180027,7_L2_UNIV7_miner_73,0 days 00:00:08.562737
12,2022-05-04 22:00:56.548254,7_L2_UNIV7_miner_73,0 days 00:00:08.431260
13,2022-05-04 22:01:10.977474,7_L2_UNIV7_miner_73,0 days 00:00:08.532170
14,2022-05-04 22:01:25.279854,7_L2_UNIV7_miner_73,0 days 00:00:08.611914
15,2022-05-04 22:01:39.698632,7_L2_UNIV7_miner_73,0 days 00:00:08.623073
16,2022-05-04 22:01:54.068490,7_L2_UNIV7_miner_73,0 days 00:00:08.588531
17,2022-05-04 22:02:08.586439,7_L2_UNIV7_miner_73,0 days 00:00:08.501221
18,2022-05-04 22:02:23.033269,7_L2_UNIV7_miner_73,0 days 00:00:08.547505
19,2022-05-04 22:02:37.429080,7_L2_UNIV7_miner_73,0 days 00:00:08.548492
0,2022-05-04 21:58:04.101727,7_L2_UNIV7_miner_72,0 days 00:00:08.552174
1,2022-05-04 21:58:18.400292,7_L2_UNIV7_miner_72,0 days 00:00:08.577423
2,2022-05-04 21:58:32.591436,7_L2_UNIV7_miner_72,0 days 00:00:08.648511
3,2022-05-04 21:58:46.963271,7_L2_UNIV7_miner_72,0 days 00:00:08.816461
4,2022-05-04 21:59:01.160622,7_L2_UNIV7_miner_72,0 days 00:00:08.536833
5,2022-05-04 21:59:15.497153,7_L2_UNIV7_miner_72,0 days 00:00:08.725606
6,2022-05-04 21:59:29.991398,7_L2_UNIV7_miner_72,0 days 00:00:08.783937
7,2022-05-04 21:59:44.701062,7_L2_UNIV7_miner_72,0 days 00:00:08.817191
8,2022-05-04 21:59:58.976020,7_L2_UNIV7_miner_72,0 days 00:00:08.584498
9,2022-05-04 22:00:13.518678,7_L2_UNIV7_miner_72,0 days 00:00:08.669438
10,2022-05-04 22:00:27.877221,7_L2_UNIV7_miner_72,0 days 00:00:08.707896
11,2022-05-04 22:00:42.318532,7_L2_UNIV7_miner_72,0 days 00:00:08.701242
12,2022-05-04 22:00:56.686230,7_L2_UNIV7_miner_72,0 days 00:00:08.569236
13,2022-05-04 22:01:11.130953,7_L2_UNIV7_miner_72,0 days 00:00:08.685649
14,2022-05-04 22:01:25.417317,7_L2_UNIV7_miner_72,0 days 00:00:08.749377
15,2022-05-04 22:01:39.844006,7_L2_UNIV7_miner_72,0 days 00:00:08.768447
16,2022-05-04 22:01:54.224270,7_L2_UNIV7_miner_72,0 days 00:00:08.744311
17,2022-05-04 22:02:08.754302,7_L2_UNIV7_miner_72,0 days 00:00:08.669084
18,2022-05-04 22:02:23.176629,7_L2_UNIV7_miner_72,0 days 00:00:08.690865
19,2022-05-04 22:02:37.574633,7_L2_UNIV7_miner_72,0 days 00:00:08.694045
0,2022-05-04 21:58:04.257387,7_L2_UNIV7_miner_71,0 days 00:00:08.707834
1,2022-05-04 21:58:18.531738,7_L2_UNIV7_miner_71,0 days 00:00:08.708869
2,2022-05-04 21:58:32.727829,7_L2_UNIV7_miner_71,0 days 00:00:08.784904
3,2022-05-04 21:58:47.128305,7_L2_UNIV7_miner_71,0 days 00:00:08.981495
4,2022-05-04 21:59:01.278987,7_L2_UNIV7_miner_71,0 days 00:00:08.655198
5,2022-05-04 21:59:15.653562,7_L2_UNIV7_miner_71,0 days 00:00:08.882015
6,2022-05-04 21:59:30.112068,7_L2_UNIV7_miner_71,0 days 00:00:08.904607
7,2022-05-04 21:59:44.844775,7_L2_UNIV7_miner_71,0 days 00:00:08.960904
8,2022-05-04 21:59:59.138532,7_L2_UNIV7_miner_71,0 days 00:00:08.747010
9,2022-05-04 22:00:13.672209,7_L2_UNIV7_miner_71,0 days 00:00:08.822969
10,2022-05-04 22:00:28.042424,7_L2_UNIV7_miner_71,0 days 00:00:08.873099
11,2022-05-04 22:00:42.447370,7_L2_UNIV7_miner_71,0 days 00:00:08.830080
12,2022-05-04 22:00:56.835087,7_L2_UNIV7_miner_71,0 days 00:00:08.718093
13,2022-05-04 22:01:11.271843,7_L2_UNIV7_miner_71,0 days 00:00:08.826539
14,2022-05-04 22:01:25.552330,7_L2_UNIV7_miner_71,0 days 00:00:08.884390
15,2022-05-04 22:01:40.001595,7_L2_UNIV7_miner_71,0 days 00:00:08.926036
16,2022-05-04 22:01:54.389533,7_L2_UNIV7_miner_71,0 days 00:00:08.909574
17,2022-05-04 22:02:08.905257,7_L2_UNIV7_miner_71,0 days 00:00:08.820039
18,2022-05-04 22:02:23.325646,7_L2_UNIV7_miner_71,0 days 00:00:08.839882
19,2022-05-04 22:02:37.708608,7_L2_UNIV7_miner_71,0 days 00:00:08.828020
0,2022-05-04 21:58:04.421316,6_L2_UNIV6_miner_63,0 days 00:00:08.871763
1,2022-05-04 21:58:18.681977,6_L2_UNIV6_miner_63,0 days 00:00:08.859108
2,2022-05-04 21:58:32.872711,6_L2_UNIV6_miner_63,0 days 00:00:08.929786
3,2022-05-04 21:58:47.270875,6_L2_UNIV6_miner_63,0 days 00:00:09.124065
4,2022-05-04 21:59:01.424344,6_L2_UNIV6_miner_63,0 days 00:00:08.800555
5,2022-05-04 21:59:15.785042,6_L2_UNIV6_miner_63,0 days 00:00:09.013495
6,2022-05-04 21:59:30.252542,6_L2_UNIV6_miner_63,0 days 00:00:09.045081
7,2022-05-04 21:59:44.988667,6_L2_UNIV6_miner_63,0 days 00:00:09.104796
8,2022-05-04 21:59:59.272061,6_L2_UNIV6_miner_63,0 days 00:00:08.880539
9,2022-05-04 22:00:13.795033,6_L2_UNIV6_miner_63,0 days 00:00:08.945793
10,2022-05-04 22:00:28.200850,6_L2_UNIV6_miner_63,0 days 00:00:09.031525
11,2022-05-04 22:00:42.604496,6_L2_UNIV6_miner_63,0 days 00:00:08.987206
12,2022-05-04 22:00:56.961827,6_L2_UNIV6_miner_63,0 days 00:00:08.844833
13,2022-05-04 22:01:11.377621,6_L2_UNIV6_miner_63,0 days 00:00:08.932317
14,2022-05-04 22:01:25.718714,6_L2_UNIV6_miner_63,0 days 00:00:09.050774
15,2022-05-04 22:01:40.156029,6_L2_UNIV6_miner_63,0 days 00:00:09.080470
16,2022-05-04 22:01:54.536032,6_L2_UNIV6_miner_63,0 days 00:00:09.056073
17,2022-05-04 22:02:09.069761,6_L2_UNIV6_miner_63,0 days 00:00:08.984543
18,2022-05-04 22:02:23.477814,6_L2_UNIV6_miner_63,0 days 00:00:08.992050
19,2022-05-04 22:02:37.851571,6_L2_UNIV6_miner_63,0 days 00:00:08.970983
0,2022-05-04 21:58:04.565869,6_L2_UNIV6_miner_62,0 days 00:00:09.016316
1,2022-05-04 21:58:18.804137,6_L2_UNIV6_miner_62,0 days 00:00:08.981268
2,2022-05-04 21:58:32.996655,6_L2_UNIV6_miner_62,0 days 00:00:09.053730
3,2022-05-04 21:58:47.413814,6_L2_UNIV6_miner_62,0 days 00:00:09.267004
4,2022-05-04 21:59:01.548049,6_L2_UNIV6_miner_62,0 days 00:00:08.924260
5,2022-05-04 21:59:15.937835,6_L2_UNIV6_miner_62,0 days 00:00:09.166288
6,2022-05-04 21:59:30.391094,6_L2_UNIV6_miner_62,0 days 00:00:09.183633
7,2022-05-04 21:59:45.144238,6_L2_UNIV6_miner_62,0 days 00:00:09.260367
8,2022-05-04 21:59:59.437444,6_L2_UNIV6_miner_62,0 days 00:00:09.045922
9,2022-05-04 22:00:13.941950,6_L2_UNIV6_miner_62,0 days 00:00:09.092710
10,2022-05-04 22:00:28.345192,6_L2_UNIV6_miner_62,0 days 00:00:09.175867
11,2022-05-04 22:00:42.736301,6_L2_UNIV6_miner_62,0 days 00:00:09.119011
12,2022-05-04 22:00:57.117559,6_L2_UNIV6_miner_62,0 days 00:00:09.000565
13,2022-05-04 22:01:11.512612,6_L2_UNIV6_miner_62,0 days 00:00:09.067308
14,2022-05-04 22:01:25.862424,6_L2_UNIV6_miner_62,0 days 00:00:09.194484
15,2022-05-04 22:01:40.311882,6_L2_UNIV6_miner_62,0 days 00:00:09.236323
16,2022-05-04 22:01:54.685521,6_L2_UNIV6_miner_62,0 days 00:00:09.205562
17,2022-05-04 22:02:09.196539,6_L2_UNIV6_miner_62,0 days 00:00:09.111321
18,2022-05-04 22:02:23.595463,6_L2_UNIV6_miner_62,0 days 00:00:09.109699
19,2022-05-04 22:02:37.987682,6_L2_UNIV6_miner_62,0 days 00:00:09.107094
0,2022-05-04 21:58:04.693936,6_L2_UNIV6_miner_61,0 days 00:00:09.144383
1,2022-05-04 21:58:18.969255,6_L2_UNIV6_miner_61,0 days 00:00:09.146386
2,2022-05-04 21:58:33.119487,6_L2_UNIV6_miner_61,0 days 00:00:09.176562
3,2022-05-04 21:58:47.587584,6_L2_UNIV6_miner_61,0 days 00:00:09.440774
4,2022-05-04 21:59:01.701598,6_L2_UNIV6_miner_61,0 days 00:00:09.077809
5,2022-05-04 21:59:16.092770,6_L2_UNIV6_miner_61,0 days 00:00:09.321223
6,2022-05-04 21:59:30.549621,6_L2_UNIV6_miner_61,0 days 00:00:09.342160
7,2022-05-04 21:59:45.279047,6_L2_UNIV6_miner_61,0 days 00:00:09.395176
8,2022-05-04 21:59:59.576922,6_L2_UNIV6_miner_61,0 days 00:00:09.185400
9,2022-05-04 22:00:14.083996,6_L2_UNIV6_miner_61,0 days 00:00:09.234756
10,2022-05-04 22:00:28.490575,6_L2_UNIV6_miner_61,0 days 00:00:09.321250
11,2022-05-04 22:00:42.891888,6_L2_UNIV6_miner_61,0 days 00:00:09.274598
12,2022-05-04 22:00:57.250059,6_L2_UNIV6_miner_61,0 days 00:00:09.133065
13,2022-05-04 22:01:11.668612,6_L2_UNIV6_miner_61,0 days 00:00:09.223308
14,2022-05-04 22:01:26.001900,6_L2_UNIV6_miner_61,0 days 00:00:09.333960
15,2022-05-04 22:01:40.421033,6_L2_UNIV6_miner_61,0 days 00:00:09.345474
16,2022-05-04 22:01:54.841326,6_L2_UNIV6_miner_61,0 days 00:00:09.361367
17,2022-05-04 22:02:09.343171,6_L2_UNIV6_miner_61,0 days 00:00:09.257953
18,2022-05-04 22:02:23.760428,6_L2_UNIV6_miner_61,0 days 00:00:09.274664
19,2022-05-04 22:02:38.144644,6_L2_UNIV6_miner_61,0 days 00:00:09.264056
0,2022-05-04 21:58:04.817002,5_L2_UNIV5_miner_52,0 days 00:00:09.267449
1,2022-05-04 21:58:19.094339,5_L2_UNIV5_miner_52,0 days 00:00:09.271470
2,2022-05-04 21:58:33.267997,5_L2_UNIV5_miner_52,0 days 00:00:09.325072
3,2022-05-04 21:58:47.725621,5_L2_UNIV5_miner_52,0 days 00:00:09.578811
4,2022-05-04 21:59:01.843342,5_L2_UNIV5_miner_52,0 days 00:00:09.219553
5,2022-05-04 21:59:16.240312,5_L2_UNIV5_miner_52,0 days 00:00:09.468765
6,2022-05-04 21:59:30.705341,5_L2_UNIV5_miner_52,0 days 00:00:09.497880
7,2022-05-04 21:59:45.435060,5_L2_UNIV5_miner_52,0 days 00:00:09.551189
8,2022-05-04 21:59:59.701720,5_L2_UNIV5_miner_52,0 days 00:00:09.310198
9,2022-05-04 22:00:14.236217,5_L2_UNIV5_miner_52,0 days 00:00:09.386977
10,2022-05-04 22:00:28.648577,5_L2_UNIV5_miner_52,0 days 00:00:09.479252
11,2022-05-04 22:00:43.055908,5_L2_UNIV5_miner_52,0 days 00:00:09.438618
12,2022-05-04 22:00:57.366116,5_L2_UNIV5_miner_52,0 days 00:00:09.249122
13,2022-05-04 22:01:11.817407,5_L2_UNIV5_miner_52,0 days 00:00:09.372103
14,2022-05-04 22:01:26.138818,5_L2_UNIV5_miner_52,0 days 00:00:09.470878
15,2022-05-04 22:01:40.546075,5_L2_UNIV5_miner_52,0 days 00:00:09.470516
16,2022-05-04 22:01:54.993133,5_L2_UNIV5_miner_52,0 days 00:00:09.513174
17,2022-05-04 22:02:09.483363,5_L2_UNIV5_miner_52,0 days 00:00:09.398145
18,2022-05-04 22:02:23.909339,5_L2_UNIV5_miner_52,0 days 00:00:09.423575
19,2022-05-04 22:02:38.275571,5_L2_UNIV5_miner_52,0 days 00:00:09.394983
0,2022-05-04 21:58:04.956079,5_L2_UNIV5_miner_51,0 days 00:00:09.406526
1,2022-05-04 21:58:19.224269,5_L2_UNIV5_miner_51,0 days 00:00:09.401400
2,2022-05-04 21:58:33.417514,5_L2_UNIV5_miner_51,0 days 00:00:09.474589
3,2022-05-04 21:58:47.854228,5_L2_UNIV5_miner_51,0 days 00:00:09.707418
4,2022-05-04 21:59:01.968268,5_L2_UNIV5_miner_51,0 days 00:00:09.344479
5,2022-05-04 21:59:16.398175,5_L2_UNIV5_miner_51,0 days 00:00:09.626628
6,2022-05-04 21:59:30.819504,5_L2_UNIV5_miner_51,0 days 00:00:09.612043
7,2022-05-04 21:59:45.569316,5_L2_UNIV5_miner_51,0 days 00:00:09.685445
8,2022-05-04 21:59:59.852960,5_L2_UNIV5_miner_51,0 days 00:00:09.461438
9,2022-05-04 22:00:14.385123,5_L2_UNIV5_miner_51,0 days 00:00:09.535883
10,2022-05-04 22:00:28.820030,5_L2_UNIV5_miner_51,0 days 00:00:09.650705
11,2022-05-04 22:00:43.193257,5_L2_UNIV5_miner_51,0 days 00:00:09.575967
12,2022-05-04 22:00:57.525716,5_L2_UNIV5_miner_51,0 days 00:00:09.408722
13,2022-05-04 22:01:11.972803,5_L2_UNIV5_miner_51,0 days 00:00:09.527499
14,2022-05-04 22:01:26.291436,5_L2_UNIV5_miner_51,0 days 00:00:09.623496
15,2022-05-04 22:01:40.690906,5_L2_UNIV5_miner_51,0 days 00:00:09.615347
16,2022-05-04 22:01:55.109955,5_L2_UNIV5_miner_51,0 days 00:00:09.629996
17,2022-05-04 22:02:09.623475,5_L2_UNIV5_miner_51,0 days 00:00:09.538257
18,2022-05-04 22:02:24.023321,5_L2_UNIV5_miner_51,0 days 00:00:09.537557
19,2022-05-04 22:02:38.393627,5_L2_UNIV5_miner_51,0 days 00:00:09.513039
0,2022-05-04 21:58:05.095762,4_L2_UNIV4_miner_49,0 days 00:00:09.546209
1,2022-05-04 21:58:19.357843,4_L2_UNIV4_miner_49,0 days 00:00:09.534974
2,2022-05-04 21:58:33.566247,4_L2_UNIV4_miner_49,0 days 00:00:09.623322
3,2022-05-04 21:58:47.992153,4_L2_UNIV4_miner_49,0 days 00:00:09.845343
